Shader Name,Compiled,Graphics API,Stage,Pass Type,Pass Name,Keywords,Platform Keywords,Requirements
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _SHADOWS_SOFT, _LIGHT_COOKIES","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _NORMALMAP, _SHADOWS_SOFT, _LIGHT_COOKIES, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _SHADOWS_SOFT, _LIGHT_COOKIES, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _NORMALMAP, _SHADOWS_SOFT, _LIGHT_COOKIES, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _SHADOWS_SOFT, _LIGHT_COOKIES, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _NORMALMAP, _SHADOWS_SOFT, _LIGHT_COOKIES, _METALLICSPECGLOSSMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _SHADOWS_SOFT, _LIGHT_COOKIES, _EMISSION","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _SHADOWS_SOFT, _LIGHT_COOKIES, _SURFACE_TYPE_TRANSPARENT, _ALPHAPREMULTIPLY_ON","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _SHADOWS_SOFT, _LIGHT_COOKIES","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _SURFACE_TYPE_TRANSPARENT, _ALPHAPREMULTIPLY_ON","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _EMISSION","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _NORMALMAP, _METALLICSPECGLOSSMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _NORMALMAP, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, _NORMALMAP, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _SURFACE_TYPE_TRANSPARENT, _ALPHAPREMULTIPLY_ON","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _EMISSION","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _NORMALMAP, _METALLICSPECGLOSSMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _NORMALMAP, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, FOG_EXP2, _NORMALMAP, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, _SURFACE_TYPE_TRANSPARENT, _ALPHAPREMULTIPLY_ON","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, _EMISSION","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, _NORMALMAP, _METALLICSPECGLOSSMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, _NORMALMAP, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, _NORMALMAP, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2, _SURFACE_TYPE_TRANSPARENT, _ALPHAPREMULTIPLY_ON","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2, _EMISSION","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2, _NORMALMAP, _METALLICSPECGLOSSMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2, _NORMALMAP, _SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
"Universal Render Pipeline/Lit","False","D3D","Fragment","ScriptableRenderPipeline","ForwardLit","_MAIN_LIGHT_SHADOWS_CASCADE, LIGHTMAP_ON, FOG_EXP2, _NORMALMAP, _METALLICSPECGLOSSMAP, _OCCLUSIONMAP","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders"
